id,observed_on,taxon_id,scientific_name,common_name,rank,native,threatened,place_guess,location_name,latitude,longitude,obs_validity,observation_photo,loaded_timestamp,source
25830446,2019-05-26 16:32,47588,Cypripedium acaule,pink lady's slipper,species,True,False,"Oxford County, US-ME, US",Long Mountain Trail,44.3312736182,-70.7513240632,research,https://inaturalist-open-data.s3.amazonaws.com/photos/40522985/square.jpg,2025-12-13 16:02:53,2
