id,observed_on,taxon_id,scientific_name,common_name,rank,native,threatened,place_guess,location_name,latitude,longitude,obs_validity,observation_photo,loaded_timestamp,source
184558812,2023-09-22 13:26,64076,Pholiota,Scalycaps,genus,False,False,"Greenwood, ME, US",Long Mountain Trail,44.3313665811,-70.7574133935,needs_id,https://inaturalist-open-data.s3.amazonaws.com/photos/322176592/square.jpg,2025-12-13 16:02:53,2
