id,observed_on,taxon_id,scientific_name,common_name,rank,native,threatened,place_guess,location_name,latitude,longitude,obs_validity,observation_photo,loaded_timestamp,source
94494776,2021-09-11 14:08,48707,Ramaria,Coral Fungi,genus,False,False,"Greenwood, ME, US",Long Mountain Trail,44.332675,-70.755705,needs_id,https://inaturalist-open-data.s3.amazonaws.com/photos/156756991/square.jpg,2025-12-13 16:02:53,2
94475500,2021-09-11 13:55,118028,Dacrymyces chrysospermus,Orange Jelly Spot,species,True,False,"Greenwood, ME, US",Long Mountain Trail,44.3306883333,-70.75055,needs_id,https://inaturalist-open-data.s3.amazonaws.com/photos/156721534/square.jpg,2025-12-13 16:02:53,2
