id,observed_on,taxon_id,scientific_name,common_name,rank,native,threatened,place_guess,location_name,latitude,longitude,obs_validity,observation_photo,loaded_timestamp,source
28888281,2019-07-15T13:13:35-04:00,132322,Platanthera grandiflora,Greater Purple Fringed Orchid,species,True,False,"South Oxford, ME 04217, USA",Long Mountain Trail,44.3337097168,-70.7574462891,research,https://inaturalist-open-data.s3.amazonaws.com/photos/45057418/square.jpeg,2025-12-01 12:25:57,2
